#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_125_(dbseq-nr_124)_[95494,102216]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_126_(dbseq-nr_125)_[226936,233375]	LTR	Copia	tork	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_126_(dbseq-nr_125)_[36346,43634]	LTR	Copia	copia	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|copia
scaffold_127_(dbseq-nr_126)_[178531,185599]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|osvaldo
scaffold_127_(dbseq-nr_126)_[215254,221268]	LTR	Copia	sire	no	+	INT|copia RT|sire RNaseH|sire
scaffold_127_(dbseq-nr_126)_[237062,240292]	LTR	Copia	ty1/copia	no	+	AP|ty1/copia
scaffold_127_(dbseq-nr_126)_[83271,85624]	LTR	Gypsy	gmr1	no	-	RNaseH|gmr1
scaffold_128_(dbseq-nr_127)_[110224,113813]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RNaseH|sire
scaffold_128_(dbseq-nr_127)_[196702,203883]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_128_(dbseq-nr_127)_[207494,212324]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_128_(dbseq-nr_127)_[227307,231513]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|oryco RNaseH|sire
scaffold_128_(dbseq-nr_127)_[256286,263161]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_128_(dbseq-nr_127)_[4792,9594]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_128_(dbseq-nr_127)_[50307,57980]	LTR	Copia	tork	no	+	INT|tork RT|tork RNaseH|sire
scaffold_129_(dbseq-nr_128)_[146734,152995]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|tork
scaffold_129_(dbseq-nr_128)_[160667,171608]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|copia
scaffold_129_(dbseq-nr_128)_[18502,27003]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_129_(dbseq-nr_128)_[209565,224399]	LTR	Copia	tork	no	+	RNaseH|tork
scaffold_12_(dbseq-nr_11)_[1027564,1033314]	LTR	Copia	tork	no	+	INT|tork RT|tork RNaseH|copia
scaffold_12_(dbseq-nr_11)_[1074281,1078035]	LTR	Copia	mixture	no	-	INT|tork RNaseH|hydra
scaffold_12_(dbseq-nr_11)_[1103958,1109168]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_12_(dbseq-nr_11)_[1235573,1246449]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[1272859,1277653]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1321389,1327216]	LTR	Copia	copia	no	-	INT|tork RT|copia RNaseH|copia
scaffold_12_(dbseq-nr_11)_[1374686,1383359]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1394844,1402665]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1510963,1515777]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_12_(dbseq-nr_11)_[1541188,1547614]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|17_6 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1550960,1566560]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[1579209,1587977]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1601427,1607753]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[1672823,1679684]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[1875050,1882524]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1890829,1898410]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[1898458,1905254]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[2162278,2169072]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|412_mdg1 RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_12_(dbseq-nr_11)_[2178854,2186051]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[2202624,2208685]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_12_(dbseq-nr_11)_[2246272,2253361]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[2289896,2297413]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[2357726,2362540]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_12_(dbseq-nr_11)_[2447628,2455916]	LTR	Gypsy	reina	no	-	RT|reina
scaffold_12_(dbseq-nr_11)_[2663970,2672397]	LTR	Gypsy	17_6	no	+	RT|17_6
scaffold_12_(dbseq-nr_11)_[2678198,2682998]	mixture	mixture	mixture	unknown	-	GAG|v_clade AP|dtg_ilg_template
scaffold_12_(dbseq-nr_11)_[2683048,2690250]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[2693254,2699523]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_12_(dbseq-nr_11)_[2708003,2713632]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_12_(dbseq-nr_11)_[2716257,2721708]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_12_(dbseq-nr_11)_[3280932,3289147]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[3290940,3296800]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_12_(dbseq-nr_11)_[3378507,3383971]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_12_(dbseq-nr_11)_[3440750,3446574]	LTR	Copia	sire	no	+	AP|copia INT|tork RT|sire RNaseH|sire
scaffold_12_(dbseq-nr_11)_[3454477,3459801]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_12_(dbseq-nr_11)_[3466859,3475125]	Unknown	unknown	all	unknown	+	CHR|all
scaffold_12_(dbseq-nr_11)_[3510645,3516422]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_12_(dbseq-nr_11)_[37813,42976]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_12_(dbseq-nr_11)_[705451,710749]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_130_(dbseq-nr_129)_[106611,112114]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_130_(dbseq-nr_129)_[115616,123263]	LTR	Gypsy	v_clade	no	-	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_130_(dbseq-nr_129)_[188589,194653]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_130_(dbseq-nr_129)_[2103,9038]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|codi_d
scaffold_130_(dbseq-nr_129)_[40495,46166]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|codi_d
scaffold_131_(dbseq-nr_130)_[3677,9991]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_132_(dbseq-nr_131)_[192960,201511]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_132_(dbseq-nr_131)_[223418,228933]	LTR	Copia	copia	no	-	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_132_(dbseq-nr_131)_[83269,94887]	LTR	Copia	copia	no	-	RT|copia RNaseH|codi_d INT|copia
scaffold_133_(dbseq-nr_132)_[141587,147847]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_133_(dbseq-nr_132)_[48947,59316]	LTR	Copia	tork	no	+	RNaseH|tork
scaffold_133_(dbseq-nr_132)_[85021,89835]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_133_(dbseq-nr_132)_[90376,97366]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_134_(dbseq-nr_133)_[173231,178926]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_134_(dbseq-nr_133)_[36374,43119]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RT|reina RNaseH|osvaldo INT|gmr1
scaffold_134_(dbseq-nr_133)_[3972,9272]	LTR	Copia	mixture	no	+	AP|retrofit INT|oryco RT|tork RNaseH|copia
scaffold_134_(dbseq-nr_133)_[91972,98441]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_135_(dbseq-nr_134)_[193961,198765]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_135_(dbseq-nr_134)_[216348,231142]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade GAG|v_clade
scaffold_135_(dbseq-nr_134)_[37133,44982]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_135_(dbseq-nr_134)_[44985,52915]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_136_(dbseq-nr_135)_[123528,130096]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_136_(dbseq-nr_135)_[134942,149153]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del
scaffold_136_(dbseq-nr_135)_[158720,165548]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_136_(dbseq-nr_135)_[19341,23548]	LTR	Copia	copia	no	-	INT|sire RT|copia RNaseH|copia
scaffold_136_(dbseq-nr_135)_[37624,45002]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_136_(dbseq-nr_135)_[62098,68794]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_136_(dbseq-nr_135)_[80717,86996]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|codi_d
scaffold_137_(dbseq-nr_136)_[18556,23602]	LTR	Gypsy	17_6	no	+	RNaseH|17_6
scaffold_137_(dbseq-nr_136)_[193390,199559]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|17_6 INT|gmr1
scaffold_137_(dbseq-nr_136)_[199753,205290]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_137_(dbseq-nr_136)_[214507,220642]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_137_(dbseq-nr_136)_[24886,27663]	LTR	Gypsy	mixture	no	+	RNaseH|17_6 INT|gmr1
scaffold_137_(dbseq-nr_136)_[43258,57615]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_137_(dbseq-nr_136)_[98868,105369]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_138_(dbseq-nr_137)_[7828,12447]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_139_(dbseq-nr_138)_[124263,130678]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_139_(dbseq-nr_138)_[16787,23266]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|pseudovirus RNaseH|codi_d
scaffold_139_(dbseq-nr_138)_[53879,58815]	LTR	Copia	sire	no	+	AP|ty1/copia INT|oryco RT|sire RNaseH|sire
scaffold_13_(dbseq-nr_12)_[1219897,1226157]	LTR	Gypsy	v_clade	no	-	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_13_(dbseq-nr_12)_[1227679,1233868]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_13_(dbseq-nr_12)_[1371615,1377126]	LTR	Copia	tork	no	-	INT|tork RT|tork RNaseH|tork
scaffold_13_(dbseq-nr_12)_[1478202,1484979]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|412_mdg1 RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_13_(dbseq-nr_12)_[1546643,1554348]	LTR	Gypsy	v_clade	no	-	RNaseH|v_clade
scaffold_13_(dbseq-nr_12)_[1554440,1558079]	LTR	Copia	mixture	no	-	RT|tork RNaseH|copia
scaffold_13_(dbseq-nr_12)_[1562326,1568607]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_13_(dbseq-nr_12)_[1649457,1654245]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_13_(dbseq-nr_12)_[1658271,1666923]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[181873,196956]	LTR	Gypsy	gmr1	no	+	INT|gmr1
scaffold_13_(dbseq-nr_12)_[1851494,1859807]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[2085169,2090248]	LTR	Gypsy	v_clade	no	+	AP|maggy RT|v_clade RNaseH|pyret INT|v_clade
scaffold_13_(dbseq-nr_12)_[2107078,2113247]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_13_(dbseq-nr_12)_[2367470,2381660]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_13_(dbseq-nr_12)_[2384173,2391991]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[252275,258454]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|tork
scaffold_13_(dbseq-nr_12)_[26456,36078]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_13_(dbseq-nr_12)_[2679247,2684607]	LTR	Gypsy	17_6	no	+	RNaseH|17_6
scaffold_13_(dbseq-nr_12)_[2725230,2732054]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_13_(dbseq-nr_12)_[2786810,2792359]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_13_(dbseq-nr_12)_[2804902,2811919]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|osvaldo
scaffold_13_(dbseq-nr_12)_[2840909,2849091]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[2849094,2853977]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_13_(dbseq-nr_12)_[318965,329857]	LTR	Copia	sire	no	-	AP|ty1/copia INT|sire RT|sire RNaseH|sire
scaffold_13_(dbseq-nr_12)_[3408670,3413109]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RNaseH|sire
scaffold_13_(dbseq-nr_12)_[472314,478819]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_13_(dbseq-nr_12)_[576439,583623]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[595479,601065]	LTR	Copia	copia	no	-	AP|ty1/copia INT|oryco RT|copia RNaseH|copia
scaffold_13_(dbseq-nr_12)_[601243,607286]	LTR	Copia	1731	no	+	INT|1731 RT|1731 RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[610195,616547]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[780588,786645]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[786840,792037]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_13_(dbseq-nr_12)_[819376,824367]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_13_(dbseq-nr_12)_[835906,839825]	LTR	Gypsy	gmr1	no	+	INT|gmr1
scaffold_13_(dbseq-nr_12)_[865869,872526]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade
scaffold_13_(dbseq-nr_12)_[897276,905458]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[915515,922382]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_13_(dbseq-nr_12)_[928727,935185]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_13_(dbseq-nr_12)_[948527,955785]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|del INT|tat
scaffold_13_(dbseq-nr_12)_[999797,1007370]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_140_(dbseq-nr_139)_[182273,191720]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_141_(dbseq-nr_140)_[102866,109862]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_141_(dbseq-nr_140)_[171780,180505]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_141_(dbseq-nr_140)_[49172,59042]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_141_(dbseq-nr_140)_[69030,81574]	LTR	Gypsy	v_clade	no	?	INT|tat RNaseH|cer2-3 RT|reina GAG|v_clade AP|v_clade
scaffold_141_(dbseq-nr_140)_[82496,91111]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_143_(dbseq-nr_142)_[81878,91904]	LTR	Copia	mixture	no	?	INT|retrofit RT|tork AP|ty1/copia RNaseH|copia
scaffold_143_(dbseq-nr_142)_[93115,107862]	LTR	Copia	mixture	no	?	RNaseH|codi_d RT|copia INT|retrofit AP|ty1/copia
scaffold_144_(dbseq-nr_143)_[105621,111993]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_144_(dbseq-nr_143)_[13270,20856]	LTR	Gypsy	mixture	no	+	AP|17_6 RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_144_(dbseq-nr_143)_[27419,35256]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_145_(dbseq-nr_144)_[146572,152849]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_145_(dbseq-nr_144)_[158089,168726]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_145_(dbseq-nr_144)_[53447,59886]	LTR	Copia	tork	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_146_(dbseq-nr_145)_[38449,44076]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_147_(dbseq-nr_146)_[125810,131467]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_147_(dbseq-nr_146)_[131889,138394]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_149_(dbseq-nr_148)_[108819,115579]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_149_(dbseq-nr_148)_[11126,16054]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_149_(dbseq-nr_148)_[125010,130710]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_149_(dbseq-nr_148)_[16114,24407]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_149_(dbseq-nr_148)_[234,6047]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_149_(dbseq-nr_148)_[51331,56118]	mixture	mixture	mixture	unknown	+	GAG|v_clade AP|dtg_ilg_template
scaffold_149_(dbseq-nr_148)_[75201,81928]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_14_(dbseq-nr_13)_[1203369,1207594]	LTR	Copia	mixture	no	-	INT|tork RNaseH|sire
scaffold_14_(dbseq-nr_13)_[1798924,1805894]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_14_(dbseq-nr_13)_[1805895,1814215]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_14_(dbseq-nr_13)_[1931195,1938587]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_14_(dbseq-nr_13)_[1942433,1947351]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_14_(dbseq-nr_13)_[1960340,1965542]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_14_(dbseq-nr_13)_[196956,201845]	LTR	Copia	sire	no	+	AP|ty1/copia INT|oryco RT|sire RNaseH|sire
scaffold_14_(dbseq-nr_13)_[2110505,2113338]	LTR	Copia	pCretro	no	+	RNaseH|pCretro
scaffold_14_(dbseq-nr_13)_[2323363,2331212]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_14_(dbseq-nr_13)_[2465548,2470847]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_14_(dbseq-nr_13)_[2614607,2622511]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_14_(dbseq-nr_13)_[2623048,2631524]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_14_(dbseq-nr_13)_[2663674,2672062]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_14_(dbseq-nr_13)_[2692858,2699961]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|gmr1
scaffold_14_(dbseq-nr_13)_[2721158,2733301]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_14_(dbseq-nr_13)_[2750450,2756822]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|caulimovirus RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_14_(dbseq-nr_13)_[2765107,2775702]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork
scaffold_14_(dbseq-nr_13)_[2807647,2815390]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_14_(dbseq-nr_13)_[2815946,2822290]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_14_(dbseq-nr_13)_[2834526,2839508]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_14_(dbseq-nr_13)_[2840050,2844980]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|copia
scaffold_14_(dbseq-nr_13)_[2889507,2895656]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_14_(dbseq-nr_13)_[2899512,2907124]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_14_(dbseq-nr_13)_[2919163,2927034]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_14_(dbseq-nr_13)_[2935312,2940298]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|sire
scaffold_14_(dbseq-nr_13)_[2980092,2986118]	LTR	Gypsy	v_clade	no	+	AP|tat RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_14_(dbseq-nr_13)_[3004551,3010798]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|maggy RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_14_(dbseq-nr_13)_[3024473,3030676]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RNaseH|sire
scaffold_14_(dbseq-nr_13)_[3037036,3042971]	LTR	Copia	pseudovirus	no	+	AP|pseudovirus RT|pseudovirus RNaseH|copia
scaffold_14_(dbseq-nr_13)_[3071594,3076716]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731
scaffold_14_(dbseq-nr_13)_[3173436,3181705]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_14_(dbseq-nr_13)_[3203061,3208040]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_14_(dbseq-nr_13)_[3275281,3282479]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_14_(dbseq-nr_13)_[3282515,3287304]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_14_(dbseq-nr_13)_[3334468,3339400]	LTR	Copia	sire	no	-	AP|ty1/copia INT|oryco RT|sire RNaseH|sire
scaffold_14_(dbseq-nr_13)_[7970,14943]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
