#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_120_(dbseq-nr_119)_[574424,582495]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_120_(dbseq-nr_119)_[7486,15309]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_121_(dbseq-nr_120)_[215312,218280]	LTR	Copia	copia	no	+	RT|copia RNaseH|copia
scaffold_121_(dbseq-nr_120)_[388135,394332]	LTR	Copia	sire	no	+	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_121_(dbseq-nr_120)_[427285,435617]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_121_(dbseq-nr_120)_[517861,525175]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_121_(dbseq-nr_120)_[532162,539537]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_121_(dbseq-nr_120)_[548093,556104]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_122_(dbseq-nr_121)_[20866,27594]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_122_(dbseq-nr_121)_[388043,396052]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_122_(dbseq-nr_121)_[490152,500886]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_122_(dbseq-nr_121)_[5145,11078]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RT|reina RNaseH|athila INT|gmr1
scaffold_123_(dbseq-nr_122)_[2508,8729]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_123_(dbseq-nr_122)_[29798,38652]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_123_(dbseq-nr_122)_[315011,319164]	LTR	Copia	mixture	no	-	RT|tork RNaseH|copia
scaffold_123_(dbseq-nr_122)_[38701,45998]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_123_(dbseq-nr_122)_[413398,419210]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_123_(dbseq-nr_122)_[46013,52668]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_123_(dbseq-nr_122)_[53057,59840]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_123_(dbseq-nr_122)_[542733,549868]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_123_(dbseq-nr_122)_[62354,67603]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_123_(dbseq-nr_122)_[67854,73386]	LTR	Copia	copia	no	-	AP|copia INT|tork RT|copia RNaseH|sire
scaffold_124_(dbseq-nr_123)_[132423,138208]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_124_(dbseq-nr_123)_[395333,401907]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_125_(dbseq-nr_124)_[258345,264548]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_125_(dbseq-nr_124)_[281229,289501]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_125_(dbseq-nr_124)_[298678,308442]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_125_(dbseq-nr_124)_[332682,339694]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|cer2-3 INT|gmr1
scaffold_125_(dbseq-nr_124)_[534622,541648]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_126_(dbseq-nr_125)_[289310,298281]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_126_(dbseq-nr_125)_[36250,42520]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_126_(dbseq-nr_125)_[520271,528338]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_126_(dbseq-nr_125)_[530117,539331]	LTR	Gypsy	17_6	no	+	RT|17_6 RNaseH|17_6 INT|tat
scaffold_127_(dbseq-nr_126)_[125314,130567]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_127_(dbseq-nr_126)_[37210,45201]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|pyret INT|v_clade CHR|retroelement
scaffold_127_(dbseq-nr_126)_[480124,486505]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_127_(dbseq-nr_126)_[490637,500000]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_127_(dbseq-nr_126)_[519215,527240]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_127_(dbseq-nr_126)_[86751,89537]	LTR	Copia	mixture	no	-	RT|copia RNaseH|oryco
scaffold_128_(dbseq-nr_127)_[298721,305269]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_128_(dbseq-nr_127)_[522500,529664]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_128_(dbseq-nr_127)_[82041,91210]	Unknown	unknown	pepsins_A1a	unknown	+	AP|pepsins_A1a
scaffold_129_(dbseq-nr_128)_[410031,416406]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_129_(dbseq-nr_128)_[446618,449502]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_129_(dbseq-nr_128)_[462548,467403]	LTR	Gypsy	v_clade	no	+	RT|v_clade
scaffold_129_(dbseq-nr_128)_[475793,483084]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_129_(dbseq-nr_128)_[484075,491093]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_129_(dbseq-nr_128)_[511669,518024]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_129_(dbseq-nr_128)_[518072,524589]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[1017763,1024570]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[1028005,1034843]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[1051982,1058613]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|gmr1
scaffold_12_(dbseq-nr_11)_[1061392,1068559]	LTR	Copia	1731	no	+	AP|ty1/copia INT|1731 RT|1731 RNaseH|codi_d
scaffold_12_(dbseq-nr_11)_[1086223,1092270]	LTR	Copia	sire	no	+	INT|copia RT|sire RNaseH|sire
scaffold_12_(dbseq-nr_11)_[109261,114502]	LTR	Copia	mixture	no	+	AP|pseudovirus INT|oryco RT|sire RNaseH|copia
scaffold_12_(dbseq-nr_11)_[1207513,1214026]	LTR	Gypsy	v_clade	no	-	AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_12_(dbseq-nr_11)_[1216477,1222964]	LTR	Copia	mixture	yes	+	GAG|1731 AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_12_(dbseq-nr_11)_[1226017,1232803]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_12_(dbseq-nr_11)_[1242162,1249292]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_12_(dbseq-nr_11)_[142766,149713]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[1512346,1521571]	Unknown	unknown	all	unknown	-	CHR|all
scaffold_12_(dbseq-nr_11)_[151584,158714]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_12_(dbseq-nr_11)_[1840908,1847804]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_12_(dbseq-nr_11)_[1963379,1971082]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[209428,216873]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[217659,224003]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_12_(dbseq-nr_11)_[225829,234154]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_12_(dbseq-nr_11)_[234788,240186]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[244290,250079]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_12_(dbseq-nr_11)_[2618,8566]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|retroelement
scaffold_12_(dbseq-nr_11)_[316249,322898]	LTR	Copia	mixture	no	+	INT|sire RT|pCretro RNaseH|codi_d
scaffold_12_(dbseq-nr_11)_[323167,329094]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_12_(dbseq-nr_11)_[400196,405968]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_12_(dbseq-nr_11)_[416467,423002]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[427414,437711]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_12_(dbseq-nr_11)_[459370,462332]	LTR	Copia	copia	no	+	RT|copia RNaseH|copia
scaffold_12_(dbseq-nr_11)_[578552,584911]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[622592,629061]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[640201,647127]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[647133,653338]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[677441,682551]	LTR	Gypsy	mixture	no	+	AP|tat RNaseH|cer2-3
scaffold_12_(dbseq-nr_11)_[695117,702621]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[706887,712423]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[728320,736213]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[847074,853813]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[906604,913520]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[913629,922462]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_12_(dbseq-nr_11)_[975189,982749]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_130_(dbseq-nr_129)_[131827,137584]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_130_(dbseq-nr_129)_[266965,275332]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_130_(dbseq-nr_129)_[276257,283540]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_130_(dbseq-nr_129)_[329777,336941]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_130_(dbseq-nr_129)_[338392,345269]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_130_(dbseq-nr_129)_[41623,52248]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_130_(dbseq-nr_129)_[504150,507158]	LTR	Copia	pCretro	no	+	RNaseH|pCretro
scaffold_130_(dbseq-nr_129)_[509792,516705]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_130_(dbseq-nr_129)_[63493,69858]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_131_(dbseq-nr_130)_[147126,154135]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_131_(dbseq-nr_130)_[168973,175636]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_131_(dbseq-nr_130)_[179514,182051]	LTR	Gypsy	mixture	no	-	RNaseH|17_6 INT|tat
scaffold_131_(dbseq-nr_130)_[208177,216707]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_131_(dbseq-nr_130)_[216719,223742]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_131_(dbseq-nr_130)_[224684,232057]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_131_(dbseq-nr_130)_[237551,244298]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_131_(dbseq-nr_130)_[245279,251389]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_131_(dbseq-nr_130)_[258668,264911]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_131_(dbseq-nr_130)_[268505,275922]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_131_(dbseq-nr_130)_[382882,386128]	LTR	Copia	tork	no	+	INT|tork RT|tork
scaffold_131_(dbseq-nr_130)_[396969,404111]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_131_(dbseq-nr_130)_[458877,464310]	LTR	Copia	copia	no	+	INT|tork RT|copia RNaseH|copia
scaffold_132_(dbseq-nr_131)_[277736,283647]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_132_(dbseq-nr_131)_[498979,507645]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_133_(dbseq-nr_132)_[18323,25748]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_133_(dbseq-nr_132)_[302276,307274]	LTR	Copia	mixture	no	+	RT|pseudovirus RNaseH|copia
scaffold_133_(dbseq-nr_132)_[307411,309499]	LTR	Copia	mixture	no	+	RT|tork RNaseH|copia
scaffold_133_(dbseq-nr_132)_[316626,321386]	LTR	Gypsy	v_clade	no	+	INT|v_clade
scaffold_133_(dbseq-nr_132)_[345669,351861]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_133_(dbseq-nr_132)_[454907,465256]	LTR	mixture	mixture	unknown	?	RNaseH|oryco RT|copia INT|v_clade
scaffold_133_(dbseq-nr_132)_[467933,474702]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_133_(dbseq-nr_132)_[489282,495266]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_133_(dbseq-nr_132)_[59101,61314]	LTR	Copia	tork	no	-	INT|tork
scaffold_133_(dbseq-nr_132)_[75592,81887]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_133_(dbseq-nr_132)_[89046,95092]	LTR	Copia	mixture	no	-	INT|tork RT|1731 RNaseH|sire
scaffold_134_(dbseq-nr_133)_[340656,352903]	LTR	Gypsy	v_clade	no	?	AP|ty1/copia CHR|retroelement INT|v_clade RNaseH|v_clade RT|v_clade GAG|v_clade
scaffold_134_(dbseq-nr_133)_[419428,425976]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_134_(dbseq-nr_133)_[495138,501759]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_134_(dbseq-nr_133)_[666,8454]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_135_(dbseq-nr_134)_[14826,21299]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_135_(dbseq-nr_134)_[186828,193402]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_135_(dbseq-nr_134)_[200718,203737]	LTR	Gypsy	tat	no	+	AP|tat
scaffold_135_(dbseq-nr_134)_[204610,211476]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_135_(dbseq-nr_134)_[421786,428698]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_135_(dbseq-nr_134)_[4543,12028]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_135_(dbseq-nr_134)_[489081,497222]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_136_(dbseq-nr_135)_[6,8782]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_137_(dbseq-nr_136)_[174306,180487]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_137_(dbseq-nr_136)_[209597,216851]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_137_(dbseq-nr_136)_[317141,322925]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_137_(dbseq-nr_136)_[410530,423113]	LTR	Gypsy	mixture	no	-	RNaseH|gypsy INT|tat
scaffold_138_(dbseq-nr_137)_[144404,150543]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_138_(dbseq-nr_137)_[310914,317288]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_138_(dbseq-nr_137)_[321189,326346]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|copia
scaffold_138_(dbseq-nr_137)_[416945,420616]	LTR	Copia	pCretro	no	-	RNaseH|pCretro
scaffold_138_(dbseq-nr_137)_[43223,44538]	LTR	Copia	retrofit	no	+	INT|retrofit
scaffold_138_(dbseq-nr_137)_[45648,52187]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|galadriel INT|tat
scaffold_138_(dbseq-nr_137)_[921,9732]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_139_(dbseq-nr_138)_[143689,149512]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_139_(dbseq-nr_138)_[152812,159252]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_139_(dbseq-nr_138)_[171906,179407]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_139_(dbseq-nr_138)_[204602,211138]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_139_(dbseq-nr_138)_[212872,219957]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_139_(dbseq-nr_138)_[352410,356966]	LTR	Gypsy	gmr1	no	+	INT|gmr1
scaffold_139_(dbseq-nr_138)_[442759,449174]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_139_(dbseq-nr_138)_[476554,484563]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_139_(dbseq-nr_138)_[52598,59126]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|tork
scaffold_139_(dbseq-nr_138)_[95986,101211]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|oryco
scaffold_13_(dbseq-nr_12)_[1050990,1057005]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|tork RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[1415991,1427646]	LTR	Copia	tork	no	-	INT|tork
scaffold_13_(dbseq-nr_12)_[1755238,1764312]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|sire
scaffold_13_(dbseq-nr_12)_[1827501,1836112]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[188341,203952]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_13_(dbseq-nr_12)_[240895,248730]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[258558,269246]	LTR	Copia	mixture	no	-	RT|sire RNaseH|tork AP|ty1/copia INT|retrofit
scaffold_13_(dbseq-nr_12)_[319928,326745]	LTR	Copia	mixture	no	+	RT|pseudovirus RNaseH|copia
scaffold_13_(dbseq-nr_12)_[368791,377548]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[395823,403043]	LTR	Copia	copia	no	+	INT|copia RT|copia RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[417531,425010]	LTR	Copia	tork	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_13_(dbseq-nr_12)_[433371,443797]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_13_(dbseq-nr_12)_[451371,461017]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_13_(dbseq-nr_12)_[494950,497353]	LTR	Gypsy	del	no	+	RNaseH|del
scaffold_13_(dbseq-nr_12)_[504348,510854]	LTR	Copia	sire	no	+	INT|copia RT|sire RNaseH|sire
scaffold_13_(dbseq-nr_12)_[528966,534771]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_13_(dbseq-nr_12)_[540347,544326]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6
scaffold_13_(dbseq-nr_12)_[781099,787494]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_13_(dbseq-nr_12)_[928317,931428]	LTR	Copia	mixture	no	-	AP|pseudovirus INT|retrofit
scaffold_140_(dbseq-nr_139)_[1564,8242]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_140_(dbseq-nr_139)_[411115,421043]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_140_(dbseq-nr_139)_[469422,479408]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_141_(dbseq-nr_140)_[26133,30480]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_141_(dbseq-nr_140)_[309559,316642]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_141_(dbseq-nr_140)_[426337,433083]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_141_(dbseq-nr_140)_[446355,453126]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_141_(dbseq-nr_140)_[471682,479235]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_141_(dbseq-nr_140)_[9321,23025]	LTR	Gypsy	v_clade	no	?	CHR|all GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade AP|v_clade
scaffold_141_(dbseq-nr_140)_[94512,99759]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_142_(dbseq-nr_141)_[17028,28227]	LTR	Gypsy	v_clade	no	?	CHR|all INT|v_clade RNaseH|v_clade RT|v_clade
scaffold_142_(dbseq-nr_141)_[286582,291785]	LTR	Copia	tork	no	-	INT|tork RT|copia RNaseH|tork
scaffold_142_(dbseq-nr_141)_[30073,37173]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_142_(dbseq-nr_141)_[311107,318052]	LTR	Copia	sire	no	-	INT|sire RT|sire RNaseH|sire
scaffold_142_(dbseq-nr_141)_[318373,326039]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_142_(dbseq-nr_141)_[358872,365386]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_142_(dbseq-nr_141)_[380105,384796]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade
scaffold_142_(dbseq-nr_141)_[42433,51078]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_142_(dbseq-nr_141)_[456532,463329]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_142_(dbseq-nr_141)_[53062,60643]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
