#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_123_(dbseq-nr_122)_[4479,9550]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_1244_(dbseq-nr_1243)_[3399,8872]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RNaseH|sire
scaffold_124_(dbseq-nr_123)_[104164,117919]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_124_(dbseq-nr_123)_[149945,158793]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_124_(dbseq-nr_123)_[173022,186675]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_124_(dbseq-nr_123)_[188247,196791]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_124_(dbseq-nr_123)_[196796,202331]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_124_(dbseq-nr_123)_[218903,224519]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_124_(dbseq-nr_123)_[225686,232434]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_124_(dbseq-nr_123)_[246930,254077]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_124_(dbseq-nr_123)_[279872,286251]	LTR	Copia	1731	yes	-	GAG|1731 AP|ty1/copia INT|retrofit RT|1731 RNaseH|codi_d
scaffold_124_(dbseq-nr_123)_[33576,36145]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit
scaffold_124_(dbseq-nr_123)_[343305,356238]	LTR	Copia	copia	no	-	CHR|all INT|copia RT|sire RNaseH|copia
scaffold_124_(dbseq-nr_123)_[362163,367768]	LTR	Copia	mixture	no	-	INT|retrofit RT|pseudovirus RNaseH|copia
scaffold_124_(dbseq-nr_123)_[378362,382162]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork
scaffold_124_(dbseq-nr_123)_[466195,473821]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_124_(dbseq-nr_123)_[52652,63058]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|tat
scaffold_124_(dbseq-nr_123)_[74631,81564]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_124_(dbseq-nr_123)_[81566,88574]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_1250_(dbseq-nr_1249)_[799,6169]	LTR	Copia	mixture	no	+	AP|retrofit INT|oryco RT|hydra RNaseH|sire
scaffold_1252_(dbseq-nr_1251)_[129,4675]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade CHR|all
scaffold_1258_(dbseq-nr_1257)_[6223,12498]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_125_(dbseq-nr_124)_[15329,24718]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_125_(dbseq-nr_124)_[198529,205312]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_125_(dbseq-nr_124)_[390444,400073]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_125_(dbseq-nr_124)_[46241,52473]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_1263_(dbseq-nr_1262)_[1060,7384]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|pCretro RT|tork RNaseH|copia
scaffold_1267_(dbseq-nr_1266)_[1867,10459]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_126_(dbseq-nr_125)_[116618,123071]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_126_(dbseq-nr_125)_[187098,192948]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_126_(dbseq-nr_125)_[193425,199337]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_126_(dbseq-nr_125)_[237114,243923]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|copia
scaffold_126_(dbseq-nr_125)_[441163,447468]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_126_(dbseq-nr_125)_[85674,91866]	LTR	Copia	copia	no	-	AP|copia INT|copia RT|sire RNaseH|sire
scaffold_126_(dbseq-nr_125)_[95130,101709]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_127_(dbseq-nr_126)_[161770,168646]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_127_(dbseq-nr_126)_[170095,177260]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_127_(dbseq-nr_126)_[223454,230739]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_127_(dbseq-nr_126)_[369675,375431]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_127_(dbseq-nr_126)_[437348,443715]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_127_(dbseq-nr_126)_[454947,465573]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_1284_(dbseq-nr_1283)_[5602,11552]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|maggy RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_1288_(dbseq-nr_1287)_[3420,9530]	LTR	Copia	copia	no	+	AP|ty1/copia INT|oryco RT|copia RNaseH|copia
scaffold_128_(dbseq-nr_127)_[129886,143499]	LTR	Gypsy	v_clade	no	+	RNaseH|v_clade
scaffold_128_(dbseq-nr_127)_[209588,215519]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_128_(dbseq-nr_127)_[431288,439965]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_128_(dbseq-nr_127)_[441577,448584]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_128_(dbseq-nr_127)_[448587,455515]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_128_(dbseq-nr_127)_[455520,464216]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_1292_(dbseq-nr_1291)_[906,6994]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_1293_(dbseq-nr_1292)_[1833,8169]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|codi_d
scaffold_1296_(dbseq-nr_1295)_[1473,8105]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade
scaffold_129_(dbseq-nr_128)_[436193,443210]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_129_(dbseq-nr_128)_[443212,452283]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_129_(dbseq-nr_128)_[452284,461474]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_12_(dbseq-nr_11)_[224898,239347]	LTR	Copia	tork	no	+	RNaseH|tork
scaffold_12_(dbseq-nr_11)_[330208,340945]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_12_(dbseq-nr_11)_[693408,699252]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_12_(dbseq-nr_11)_[828437,843417]	LTR	Copia	oryco	no	+	RNaseH|oryco
scaffold_12_(dbseq-nr_11)_[854985,859831]	LTR	Gypsy	v_clade	no	+	RT|v_clade
scaffold_12_(dbseq-nr_11)_[868223,875514]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[876505,883521]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[904104,910461]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_12_(dbseq-nr_11)_[910517,917530]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_12_(dbseq-nr_11)_[918828,925646]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1313_(dbseq-nr_1312)_[373,10348]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1316_(dbseq-nr_1315)_[1931,7602]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|del INT|gmr1
scaffold_131_(dbseq-nr_130)_[10771,19583]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_131_(dbseq-nr_130)_[20808,30784]	LTR	mixture	mixture	unknown	?	RT|v_clade INT|copia
scaffold_132_(dbseq-nr_131)_[175478,182035]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_132_(dbseq-nr_131)_[28345,34784]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_132_(dbseq-nr_131)_[291252,298334]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_132_(dbseq-nr_131)_[309847,315671]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|athila INT|gmr1
scaffold_132_(dbseq-nr_131)_[317728,324144]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_132_(dbseq-nr_131)_[326797,334579]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_132_(dbseq-nr_131)_[338329,344691]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_132_(dbseq-nr_131)_[347560,355805]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_132_(dbseq-nr_131)_[430923,435614]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade
scaffold_1332_(dbseq-nr_1331)_[5190,10408]	LTR	Copia	sire	no	-	INT|retrofit RT|sire RNaseH|sire
scaffold_1337_(dbseq-nr_1336)_[1442,7680]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|codi_d
scaffold_1338_(dbseq-nr_1337)_[1657,7721]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_133_(dbseq-nr_132)_[122257,128208]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_133_(dbseq-nr_132)_[226005,232430]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_133_(dbseq-nr_132)_[269809,277994]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_133_(dbseq-nr_132)_[319512,328596]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_133_(dbseq-nr_132)_[330934,337766]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_133_(dbseq-nr_132)_[358439,365151]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_133_(dbseq-nr_132)_[429882,436922]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_1344_(dbseq-nr_1343)_[1686,8290]	LTR	Gypsy	mixture	no	+	RT|17_6 RNaseH|del
scaffold_134_(dbseq-nr_133)_[363650,370603]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_134_(dbseq-nr_133)_[389988,398018]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_134_(dbseq-nr_133)_[429130,436376]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1351_(dbseq-nr_1350)_[5259,10819]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|osvaldo
scaffold_135_(dbseq-nr_134)_[238419,244540]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_135_(dbseq-nr_134)_[345696,354402]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_135_(dbseq-nr_134)_[354407,363072]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_135_(dbseq-nr_134)_[401497,409500]	LTR	Copia	codi_d	no	-	RT|codi_d
scaffold_1367_(dbseq-nr_1366)_[1095,8397]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_136_(dbseq-nr_135)_[187968,194794]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_136_(dbseq-nr_135)_[203939,210419]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_136_(dbseq-nr_135)_[28925,34369]	LTR	Copia	mixture	no	+	AP|ty1/copia RT|copia RNaseH|sire
scaffold_136_(dbseq-nr_135)_[419693,426866]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_1371_(dbseq-nr_1370)_[2669,7621]	LTR	Copia	copia	no	-	INT|oryco RT|copia RNaseH|copia
scaffold_137_(dbseq-nr_136)_[327930,333340]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_137_(dbseq-nr_136)_[359415,365238]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_137_(dbseq-nr_136)_[417387,423502]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_1389_(dbseq-nr_1388)_[1632,7306]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|codi_d
scaffold_138_(dbseq-nr_137)_[309489,324750]	LTR	Gypsy	v_clade	no	+	RT|17_6 GAG|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_138_(dbseq-nr_137)_[327101,332865]	LTR	Gypsy	cer2-3	no	+	RNaseH|cer2-3
scaffold_138_(dbseq-nr_137)_[333930,343600]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_138_(dbseq-nr_137)_[370643,379176]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_138_(dbseq-nr_137)_[75597,82624]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1398_(dbseq-nr_1397)_[7057,10007]	LTR	Gypsy	tat	no	-	INT|tat
scaffold_139_(dbseq-nr_138)_[26140,32921]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_139_(dbseq-nr_138)_[288616,294828]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_139_(dbseq-nr_138)_[405380,411817]	LTR	Copia	mixture	yes	-	GAG|1731 AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_139_(dbseq-nr_138)_[72,6850]	LTR	Gypsy	v_clade	no	+	AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_139_(dbseq-nr_138)_[9269,16297]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_13_(dbseq-nr_12)_[1044003,1051021]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[1051651,1057849]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[1058328,1065048]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_13_(dbseq-nr_12)_[1065053,1073157]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_13_(dbseq-nr_12)_[1077841,1086136]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[218169,224676]	LTR	Gypsy	v_clade	no	+	RNaseH|v_clade
scaffold_13_(dbseq-nr_12)_[418505,422996]	LTR	Copia	mixture	no	+	RT|sire RNaseH|tork
scaffold_13_(dbseq-nr_12)_[47853,54411]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_13_(dbseq-nr_12)_[491076,497565]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RT|reina RNaseH|galadriel INT|tat
scaffold_13_(dbseq-nr_12)_[636356,641338]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|codi_d
scaffold_13_(dbseq-nr_12)_[641414,647198]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|tork
scaffold_13_(dbseq-nr_12)_[702233,709050]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_13_(dbseq-nr_12)_[758447,762115]	LTR	Copia	mixture	no	-	GAG|1731 AP|ty1/copia INT|retrofit
scaffold_13_(dbseq-nr_12)_[772292,780531]	LTR	Copia	mixture	no	+	RT|copia RNaseH|tork
scaffold_13_(dbseq-nr_12)_[820839,827314]	LTR	Copia	mixture	no	-	AP|retrofit INT|copia RT|tork RNaseH|sire
scaffold_13_(dbseq-nr_12)_[979041,984843]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_13_(dbseq-nr_12)_[984847,991860]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1404_(dbseq-nr_1403)_[2496,8033]	LTR	Gypsy	cer2-3	no	-	RNaseH|cer2-3
scaffold_140_(dbseq-nr_139)_[251109,261505]	LTR	Copia	tork	no	+	RT|tork
scaffold_140_(dbseq-nr_139)_[274094,280419]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_140_(dbseq-nr_139)_[32345,37019]	LTR	Copia	tork	no	+	INT|tork
scaffold_140_(dbseq-nr_139)_[375286,381467]	LTR	Gypsy	v_clade	no	-	AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_140_(dbseq-nr_139)_[52831,66218]	LTR	Copia	mixture	no	+	INT|copia RT|tork RNaseH|retrofit
scaffold_141_(dbseq-nr_140)_[153751,156718]	LTR	Copia	mixture	no	-	RT|tork RNaseH|copia
scaffold_141_(dbseq-nr_140)_[365600,372564]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_141_(dbseq-nr_140)_[378797,385116]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_1420_(dbseq-nr_1419)_[121,7457]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|osvaldo
scaffold_142_(dbseq-nr_141)_[233056,238689]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork RNaseH|copia
scaffold_142_(dbseq-nr_141)_[38276,43422]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_142_(dbseq-nr_141)_[53809,63077]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_142_(dbseq-nr_141)_[5523,10582]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|copia
scaffold_142_(dbseq-nr_141)_[64182,72336]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1434_(dbseq-nr_1433)_[2307,9726]	LTR	Gypsy	mixture	no	-	RNaseH|17_6 INT|tat
scaffold_144_(dbseq-nr_143)_[345815,352649]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_1450_(dbseq-nr_1449)_[104,7853]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_145_(dbseq-nr_144)_[131578,137942]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_145_(dbseq-nr_144)_[157275,164843]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_145_(dbseq-nr_144)_[269775,276505]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_145_(dbseq-nr_144)_[278752,285814]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_145_(dbseq-nr_144)_[291035,297653]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_145_(dbseq-nr_144)_[297732,306946]	LTR	Gypsy	v_clade	no	+	RNaseH|v_clade INT|v_clade CHR|all RT|reina
scaffold_145_(dbseq-nr_144)_[345427,351974]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|galadriel INT|tat
scaffold_145_(dbseq-nr_144)_[396590,404338]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_145_(dbseq-nr_144)_[79360,86325]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_1461_(dbseq-nr_1460)_[1180,7787]	LTR	Gypsy	v_clade	no	+	AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1464_(dbseq-nr_1463)_[2308,8830]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_1469_(dbseq-nr_1468)_[14,5567]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_146_(dbseq-nr_145)_[200669,203658]	LTR	Copia	mixture	no	+	RT|sire RNaseH|copia
scaffold_146_(dbseq-nr_145)_[375239,382373]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_146_(dbseq-nr_145)_[382376,389396]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_146_(dbseq-nr_145)_[408374,415112]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_146_(dbseq-nr_145)_[78820,84773]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_1473_(dbseq-nr_1472)_[907,7428]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_1479_(dbseq-nr_1478)_[98,6394]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|tork
scaffold_147_(dbseq-nr_146)_[138524,145403]	LTR	Copia	pCretro	no	+	RNaseH|pCretro
scaffold_147_(dbseq-nr_146)_[212589,226472]	LTR	Gypsy	v_clade	no	?	INT|sire AP|ty1/copia RT|v_clade RNaseH|v_clade
scaffold_147_(dbseq-nr_146)_[272306,279361]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_147_(dbseq-nr_146)_[279401,286011]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1487_(dbseq-nr_1486)_[2762,8240]	LTR	Copia	mixture	no	+	INT|copia RNaseH|sire
scaffold_1489_(dbseq-nr_1488)_[1851,8269]	LTR	Copia	ty1/copia	no	+	AP|ty1/copia
scaffold_148_(dbseq-nr_147)_[121375,128397]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_148_(dbseq-nr_147)_[169312,175855]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_148_(dbseq-nr_147)_[215995,221168]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_148_(dbseq-nr_147)_[270243,284353]	LTR	Copia	tork	no	-	INT|tork
scaffold_148_(dbseq-nr_147)_[318016,323581]	LTR	Copia	copia	no	+	AP|copia INT|oryco RT|copia RNaseH|sire
scaffold_148_(dbseq-nr_147)_[32038,41230]	LTR	Copia	mixture	no	-	AP|pseudovirus INT|tork RT|pCretro RNaseH|copia
scaffold_148_(dbseq-nr_147)_[68961,76501]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_148_(dbseq-nr_147)_[83320,90211]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|copia
scaffold_148_(dbseq-nr_147)_[93617,99252]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3
scaffold_149_(dbseq-nr_148)_[36575,49790]	LTR	Copia	mixture	no	-	INT|retrofit RT|tork
scaffold_149_(dbseq-nr_148)_[391641,397728]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_14_(dbseq-nr_13)_[1002211,1007385]	LTR	Copia	mixture	no	+	INT|retrofit RT|pseudovirus RNaseH|codi_d
scaffold_14_(dbseq-nr_13)_[158794,164685]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_14_(dbseq-nr_13)_[24599,29995]	LTR	Copia	1731	no	-	AP|ty1/copia INT|1731 RT|1731 RNaseH|codi_d
scaffold_14_(dbseq-nr_13)_[258362,264450]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_14_(dbseq-nr_13)_[309172,316193]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
